Num,Acct,Acct1,Type,Date,Num,Name,Memo,Split,Debit,Credit
4083,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/02/2018,71062,Godwin Lighting Depot:Store #404,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,5.00,
4084,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/02/2018,71062,Godwin Lighting Depot:Store #404,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,9.50,
4085,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/02/2018,71062,Godwin Lighting Depot:Store #404,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,17.50,
4086,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/02/2018,71062,Godwin Lighting Depot:Store #404,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,6.34,
4087,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/02/2018,71062,Godwin Lighting Depot:Store #404,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,38.00,
4088,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,240.00,
4089,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,122.49,
4090,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,170.00,
4091,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,150.00,
4092,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,9.50,
4093,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,10.00,
4094,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/09/2018,71111,Baker's Professional Lighting:Store #10,Cand. Light 20 watts (8 pack),Accounts Receivable,24.00,
4095,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Vianne Lanterns Satin Antiqued Solid Brass 3-light wall latern Candelabra base (60 watt max),Accounts Receivable,192.57,
4096,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Renaissance Collection (100 watt max) Millstone Finish One-light,Accounts Receivable,131.82,
4097,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,42.88,
4098,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,73.49,
4099,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,194.40,
4100,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,60.00,
4101,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,80.00,
4102,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,280.00,
4103,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Pendant Bar Cobblestone 50lbs. max,Accounts Receivable,45.48,
4104,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Cand. Light 20 watts (8 pack),Accounts Receivable,36.00,
4105,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,6.34,
4106,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Halogen Lamp 20 watts Luminous Intensity,Accounts Receivable,24.00,
4107,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,9.50,
4108,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/10/2018,71068,Godwin Lighting Depot:Store #909,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,22.50,
4109,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,300.00,
4110,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,178.42,
4111,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Black Finish Solid Brass Clear Glass Hanging 2-60 watt max.,Accounts Receivable,76.88,
4112,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,97.99,
4113,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Athena Collection Pendant Textured White Med. Base 100 watt max.,Accounts Receivable,180.00,
4114,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71095,Miscellaneous - Retail:Carlos Nazar,Pendant Bar Cobblestone 50lbs. max,Accounts Receivable,34.11,
4115,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,180.00,
4116,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,154.13,
4117,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Polished Brass Pendant 1-100 watt Medium Base Clear Ribbed Glass,Accounts Receivable,128.00,
4118,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,48.00,
4119,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Brushed Nickel 18x7.75x6 3-60 watt Medium Base Satin Opal Glass,Accounts Receivable,74.00,
4120,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,75.00,
4121,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,
4122,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Roman Bronze 1-light Lantern w/tail (100 watt max),Accounts Receivable,152.00,
4123,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,57.00,
4124,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,60.61,
4125,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,75.00,
4126,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/16/2018,71113,Thompson Lighting Stores:Store #20,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,200.00,
4127,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,60.00,
4128,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,52.50,
4129,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,75.00,
4130,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.20,
4131,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Tiffany CollectionGolden Baroque 1-light lantern medium base (100 watt max),Accounts Receivable,96.00,
4132,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,36.00,
4133,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,30.00,
4134,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,18x8x10 Solid Brass 3-60watt Medium Base Satin Etched Glass,Accounts Receivable,65.19,
4135,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,White 4.5x7.5 1-100 watt Medium Base Satin White Glass,Accounts Receivable,45.00,
4136,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,64.33,
4137,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,70.00,
4138,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,6.34,
4139,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,23.75,
4140,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/18/2018,71084,Cole Home Builders:Phase 1 - Lot 5,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,15.00,
4141,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Black Finish Solid Brass Clear Glass Hanging 2-60 watt max.,Accounts Receivable,57.66,
4142,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Black Finish Solid BrassWall Mount w/Clear Glass (2x60watt max),Accounts Receivable,200.00,
4143,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,150.00,
4144,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Athena Collection (100 watt max) Copper Verde Seeded Glass,Accounts Receivable,160.71,
4145,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Broadway Collection Polished Chrome 4 Light (60 watt max),Accounts Receivable,126.00,
4146,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,5.00,
4147,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,9.50,
4148,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,17.50,
4149,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,6.34,
4150,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/19/2018,71063,Godwin Lighting Depot:Store #404,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,38.00,
4151,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/22/2018,71127,Kern Lighting Warehouse:Store #34,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,2850.00,
4152,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/22/2018,71127,Kern Lighting Warehouse:Store #34,Flush Mount Polished Brass (2 13 watt)  White acrylic diffuser,Accounts Receivable,915.94,
4153,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/22/2018,71127,Kern Lighting Warehouse:Store #34,Tiffany CollectionGolden Baroque 1-light lantern medium base (100 watt max),Accounts Receivable,144.00,
4154,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,231.19,
4155,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,90.00,
4156,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,160.00,
4157,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,70.00,
4158,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Black Finish Solid Brass Clear Glass Hanging 2-60 watt max.,Accounts Receivable,57.66,
4159,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,75.00,
4160,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.20,
4161,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Pendant Bar Textured White 50lbs max,Accounts Receivable,10.77,
4162,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Athena Collection (100 watt max) Copper Verde Seeded Glass,Accounts Receivable,32.14,
4163,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Cand. Light 20 watts (8 pack),Accounts Receivable,24.00,
4164,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,6.34,
4165,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Fluorescent Lamp T-5 Bipin,Accounts Receivable,6.00,
4166,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,2.50,
4167,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,9.50,
4168,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,20.00,
4169,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,48.49,
4170,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/24/2018,71086,Cole Home Builders:Phase 1 - Lot 4,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,48.99,
4171,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Vianne Lanterns Satin Antiqued Solid Brass 3-light wall latern Candelabra base (60 watt max),Accounts Receivable,192.57,
4172,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Renaissance Collection (100 watt max) Millstone Finish One-light,Accounts Receivable,131.82,
4173,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,42.88,
4174,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,73.49,
4175,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,194.40,
4176,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,60.00,
4177,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,80.00,
4178,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,05/30/2018,71069,Godwin Lighting Depot:Store #1020,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,280.00,
